Time,VAV_1:DesPer 1:Des Heat Mass Flow [kg/s],VAV_1:DesPer 1:Des Heat Cap [W],VAV_1:DesPer 1:Des Cool Mass Flow [kg/s],VAV_1:DesPer 1:Des Sens Cool Cap [W],VAV_1:DesPer 1:Des Tot Cool Cap [W],VAV_1:DesPer 2:Des Heat Mass Flow [kg/s],VAV_1:DesPer 2:Des Heat Cap [W],VAV_1:DesPer 2:Des Cool Mass Flow [kg/s],VAV_1:DesPer 2:Des Sens Cool Cap [W],VAV_1:DesPer 2:Des Tot Cool Cap [W],VAV_2:DesPer 1:Des Heat Mass Flow [kg/s],VAV_2:DesPer 1:Des Heat Cap [W],VAV_2:DesPer 1:Des Cool Mass Flow [kg/s],VAV_2:DesPer 1:Des Sens Cool Cap [W],VAV_2:DesPer 1:Des Tot Cool Cap [W],VAV_2:DesPer 2:Des Heat Mass Flow [kg/s],VAV_2:DesPer 2:Des Heat Cap [W],VAV_2:DesPer 2:Des Cool Mass Flow [kg/s],VAV_2:DesPer 2:Des Sens Cool Cap [W],VAV_2:DesPer 2:Des Tot Cool Cap [W],VAV_3:DesPer 1:Des Heat Mass Flow [kg/s],VAV_3:DesPer 1:Des Heat Cap [W],VAV_3:DesPer 1:Des Cool Mass Flow [kg/s],VAV_3:DesPer 1:Des Sens Cool Cap [W],VAV_3:DesPer 1:Des Tot Cool Cap [W],VAV_3:DesPer 2:Des Heat Mass Flow [kg/s],VAV_3:DesPer 2:Des Heat Cap [W],VAV_3:DesPer 2:Des Cool Mass Flow [kg/s],VAV_3:DesPer 2:Des Sens Cool Cap [W],VAV_3:DesPer 2:Des Tot Cool Cap [W]
00:10:00,2.243014E+00,4.523255E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.256678E+04,4.250924E+04,2.359189E+00,4.473128E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.256678E+04,4.250924E+04,3.386965E+00,4.029510E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.471148E+00,1.582390E+04,4.627546E+04
00:20:00,2.243127E+00,4.523206E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.242552E+04,4.197554E+04,2.359366E+00,4.473052E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.242552E+04,4.197554E+04,3.389762E+00,4.028302E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.475363E+00,1.576806E+04,4.583572E+04
00:30:00,2.243238E+00,4.523158E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.228426E+04,4.144423E+04,2.359543E+00,4.472975E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.228426E+04,4.144423E+04,3.392461E+00,4.027137E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.477767E+00,1.567744E+04,4.535796E+04
00:40:00,2.243348E+00,4.523111E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.214300E+04,4.091532E+04,2.359720E+00,4.472899E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.214300E+04,4.091532E+04,3.395067E+00,4.026012E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.478755E+00,1.555968E+04,4.485122E+04
00:50:00,2.243455E+00,4.523065E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.200174E+04,4.038878E+04,2.359895E+00,4.472823E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.320215E+00,1.214584E+04,4.055827E+04,3.397584E+00,4.024925E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.478634E+00,1.542064E+04,4.432243E+04
01:00:00,2.243562E+00,4.523019E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.186048E+04,3.986460E+04,2.360070E+00,4.472748E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.327456E+00,1.216671E+04,4.022430E+04,3.400018E+00,4.023874E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.477639E+00,1.526479E+04,4.377684E+04
01:10:00,2.243672E+00,4.522971E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.176631E+04,3.951646E+04,2.360258E+00,4.472667E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.335861E+00,1.225993E+04,4.009544E+04,3.402393E+00,4.022849E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.477956E+00,1.518165E+04,4.343690E+04
01:20:00,2.243780E+00,4.522924E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.167214E+04,3.916935E+04,2.360445E+00,4.472586E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.343843E+00,1.234311E+04,3.995521E+04,3.404692E+00,4.021857E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.478828E+00,1.511075E+04,4.311273E+04
01:30:00,2.243887E+00,4.522878E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.157797E+04,3.882329E+04,2.360631E+00,4.472506E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.351449E+00,1.241744E+04,3.980509E+04,3.406918E+00,4.020896E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.479990E+00,1.504652E+04,4.279777E+04
01:40:00,2.243993E+00,4.522833E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.148379E+04,3.847825E+04,2.360816E+00,4.472426E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.358738E+00,1.248429E+04,3.964672E+04,3.409075E+00,4.019964E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.480851E+00,1.497647E+04,4.247743E+04
01:50:00,2.244096E+00,4.522788E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.138962E+04,3.813424E+04,2.361001E+00,4.472346E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.365756E+00,1.254473E+04,3.948140E+04,3.411165E+00,4.019062E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.481469E+00,1.490169E+04,4.215295E+04
02:00:00,2.244199E+00,4.522744E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.129545E+04,3.779126E+04,2.361184E+00,4.472267E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.372539E+00,1.259963E+04,3.931019E+04,3.413192E+00,4.018186E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.481892E+00,1.482309E+04,4.182534E+04
02:10:00,2.244300E+00,4.522700E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.122482E+04,3.753469E+04,2.361366E+00,4.472189E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.379118E+00,1.267326E+04,3.921938E+04,3.415159E+00,4.017337E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.482158E+00,1.476501E+04,4.158092E+04
02:20:00,2.244399E+00,4.522657E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.115419E+04,3.727870E+04,2.361548E+00,4.472110E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.385515E+00,1.274261E+04,3.912381E+04,3.417067E+00,4.016514E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.482297E+00,1.470448E+04,4.133450E+04
02:30:00,2.244497E+00,4.522615E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.108356E+04,3.702327E+04,2.361728E+00,4.472033E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.391749E+00,1.280809E+04,3.902398E+04,3.418920E+00,4.015714E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.482330E+00,1.464189E+04,4.108651E+04
02:40:00,2.244592E+00,4.522574E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.101293E+04,3.676842E+04,2.361904E+00,4.471957E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.397834E+00,1.287005E+04,3.892032E+04,3.420686E+00,4.014951E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.482277E+00,1.457758E+04,4.083730E+04
02:50:00,2.244684E+00,4.522534E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.094230E+04,3.651413E+04,2.362076E+00,4.471882E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.403782E+00,1.292872E+04,3.881315E+04,3.422377E+00,4.014221E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.482150E+00,1.451181E+04,4.058716E+04
03:00:00,2.244773E+00,4.522496E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.087167E+04,3.626041E+04,2.362246E+00,4.471809E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.409602E+00,1.298433E+04,3.870274E+04,3.424005E+00,4.013518E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.481964E+00,1.444481E+04,4.033632E+04
03:10:00,2.244861E+00,4.522458E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.080104E+04,3.600726E+04,2.362414E+00,4.471737E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.415301E+00,1.303717E+04,3.858945E+04,3.425576E+00,4.012840E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.481728E+00,1.437693E+04,4.008516E+04
03:20:00,2.244946E+00,4.522421E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.073041E+04,3.575466E+04,2.362579E+00,4.471665E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.420887E+00,1.308740E+04,3.847346E+04,3.427094E+00,4.012185E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.481449E+00,1.430830E+04,3.983378E+04
03:30:00,2.245030E+00,4.522385E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.065978E+04,3.550263E+04,2.362743E+00,4.471595E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.426362E+00,1.313512E+04,3.835492E+04,3.428562E+00,4.011550E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.481130E+00,1.423900E+04,3.958228E+04
03:40:00,2.245115E+00,4.522349E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.058915E+04,3.525116E+04,2.362908E+00,4.471523E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.431730E+00,1.318045E+04,3.823396E+04,3.430017E+00,4.010922E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.480775E+00,1.416907E+04,3.933069E+04
03:50:00,2.245199E+00,4.522312E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.051852E+04,3.500025E+04,2.363075E+00,4.471451E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.436995E+00,1.322346E+04,3.811071E+04,3.431452E+00,4.010303E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.480387E+00,1.409858E+04,3.907907E+04
04:00:00,2.245284E+00,4.522276E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.044789E+04,3.474989E+04,2.363242E+00,4.471379E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.442159E+00,1.326424E+04,3.798525E+04,3.432858E+00,4.009696E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.479967E+00,1.402758E+04,3.882746E+04
04:10:00,2.245368E+00,4.522239E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.040081E+04,3.458329E+04,2.363409E+00,4.471307E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.447225E+00,1.332620E+04,3.794071E+04,3.434234E+00,4.009102E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.479519E+00,1.397942E+04,3.865891E+04
04:20:00,2.245451E+00,4.522204E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.035372E+04,3.441694E+04,2.363575E+00,4.471236E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.452196E+00,1.338587E+04,3.789370E+04,3.435579E+00,4.008521E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.479046E+00,1.393062E+04,3.848998E+04
04:30:00,2.245533E+00,4.522168E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.030663E+04,3.425083E+04,2.363740E+00,4.471164E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.457074E+00,1.344330E+04,3.784427E+04,3.436893E+00,4.007953E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.478554E+00,1.388130E+04,3.832080E+04
04:40:00,2.245615E+00,4.522133E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.025955E+04,3.408498E+04,2.363905E+00,4.471093E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.461852E+00,1.349831E+04,3.779224E+04,3.438177E+00,4.007399E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.478069E+00,1.383193E+04,3.815188E+04
04:50:00,2.245695E+00,4.522098E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.021246E+04,3.391936E+04,2.364069E+00,4.471022E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.466540E+00,1.355074E+04,3.773746E+04,3.439430E+00,4.006858E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.477592E+00,1.378209E+04,3.798279E+04
05:00:00,2.245775E+00,4.522064E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.016537E+04,3.375399E+04,2.364232E+00,4.470952E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.471262E+00,1.359551E+04,3.767492E+04,3.440653E+00,4.006330E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.477192E+00,1.372515E+04,3.780674E+04
05:10:00,2.245853E+00,4.522030E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.021246E+04,3.391936E+04,2.364394E+00,4.470882E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.476377E+00,1.372875E+04,3.793578E+04,3.441847E+00,4.005815E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.477229E+00,1.375720E+04,3.795499E+04
05:20:00,2.245931E+00,4.521996E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.025955E+04,3.408498E+04,2.364555E+00,4.470813E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.482420E+00,1.386864E+04,3.820055E+04,3.443013E+00,4.005311E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.478249E+00,1.379783E+04,3.810979E+04
05:30:00,2.246008E+00,4.521963E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.030663E+04,3.425083E+04,2.364715E+00,4.470744E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.498454E+00,1.420755E+04,3.869102E+04,3.444151E+00,4.004820E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.486205E+00,1.397496E+04,3.841814E+04
05:40:00,2.246084E+00,4.521930E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.035372E+04,3.441694E+04,2.364873E+00,4.470675E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.541746E+00,1.509174E+04,3.980473E+04,3.445262E+00,4.004340E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.523428E+00,1.475005E+04,3.941052E+04
05:50:00,2.246159E+00,4.521898E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.040081E+04,3.458329E+04,2.365031E+00,4.470607E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.599994E+00,1.622715E+04,4.119698E+04,3.446346E+00,4.003872E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.571715E+00,1.570488E+04,4.060046E+04
06:00:00,2.246233E+00,4.521866E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.346907E+00,1.142537E+04,3.590935E+04,2.365188E+00,4.470540E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.682702E+00,1.779307E+04,4.307243E+04,3.447405E+00,4.003415E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.644511E+00,1.710503E+04,4.229268E+04
06:10:00,2.202396E+00,4.540735E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.543926E+00,1.668860E+04,4.241616E+04,2.321407E+00,4.489377E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,2.761585E+00,3.755938E+04,6.533670E+04,3.404489E+00,4.021837E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,2.690649E+00,3.648131E+04,6.413620E+04
06:20:00,2.158085E+00,4.559812E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,2.273880E+00,3.358199E+04,6.232615E+04,2.277143E+00,4.508427E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,3.764508E+00,5.320307E+04,8.302485E+04,3.356226E+00,4.042568E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,3.675968E+00,5.203311E+04,8.175712E+04
06:30:00,2.113315E+00,4.579096E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,2.982915E+00,4.641951E+04,7.678632E+04,2.232404E+00,4.527692E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,4.671285E+00,6.493803E+04,9.564090E+04,3.300339E+00,4.066600E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,4.568462E+00,6.369430E+04,9.433734E+04
06:40:00,2.068251E+00,4.598522E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,3.675122E+00,5.494358E+04,8.663439E+04,2.187355E+00,4.547104E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,5.535939E+00,7.405581E+04,1.058588E+05,3.238330E+00,4.093293E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,5.421307E+00,7.273644E+04,1.044930E+05
06:50:00,2.022983E+00,4.618036E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,4.343539E+00,5.952628E+04,9.240265E+04,2.142089E+00,4.566611E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.367001E+00,8.091432E+04,1.139154E+05,3.171638E+00,4.122004E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.242215E+00,7.949800E+04,1.124563E+05
07:00:00,1.977563E+00,4.637617E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,4.992446E+00,6.050489E+04,9.452150E+04,2.096656E+00,4.586190E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,7.170635E+00,8.576998E+04,1.200268E+05,3.101138E+00,4.152359E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,7.036751E+00,8.422305E+04,1.184379E+05
07:10:00,1.975902E+00,4.638334E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,4.978183E+00,5.998853E+04,9.468703E+04,2.095030E+00,4.586891E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.920457E+00,8.251780E+04,1.174934E+05,3.071297E+00,4.165232E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.789976E+00,8.101545E+04,1.159448E+05
07:20:00,1.974511E+00,4.638935E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,5.025798E+00,6.096744E+04,9.640668E+04,2.093777E+00,4.587430E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.775490E+00,8.123645E+04,1.171388E+05,3.043857E+00,4.177069E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.646283E+00,7.974750E+04,1.156011E+05
07:30:00,1.973370E+00,4.639423E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,5.125781E+00,6.255552E+04,9.897801E+04,2.092905E+00,4.587800E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.703849E+00,8.080940E+04,1.177712E+05,3.021397E+00,4.186751E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.573436E+00,7.930585E+04,1.162166E+05
07:40:00,1.972339E+00,4.639854E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,5.245254E+00,6.435274E+04,1.019026E+05,2.092259E+00,4.588063E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.655035E+00,8.064568E+04,1.187222E+05,3.002661E+00,4.194812E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.521857E+00,7.910964E+04,1.171326E+05
